சஞ்சுவிருதம்,பறவை,558, [ cañcuvirutam ]
சஞ்சேபித்தல்,சுருக்குதல்.,558, [ cañcēpittal ]
சஞ்சேயம்,ஈட்டியது.,558, [ cañcēyam ]
சடக்கடை,ஒன்பது.,558, [ caṭakkaṭai ]
சடக்கோதன்,வசம்பு.,558, [ caṭakkōtaṉ ]
சடங்கப்படுதல்,"கட்டுப்படுதல், சோலிக்குட்படல்.",558, [ caṭangkappaṭutal ]
சடசீதி,ஒருயோகம்,558, [ caṭacīti ]
சடதி,சிதைவு.,558, [ caṭati ]
சடத்துவம்,சடத்தன்மை.,558, [ caṭattuvam ]
சடநிறம்,மாமிசச்சிலை.,558, [ caṭaniṟam ]
சடபதார்த்தம்,அசித்துப்பொருள்.,558, [ caṭapatārttam ]
சடபம்,அறுகு.,558, [ caṭapam ]
சடப்பால்,முலைப்பால்.,558, [ caṭappāl ]
சடச்சுவாலை,மூலாக்கினி.,558, [ caṭaccuvālai ]
சடராக்கினி,"உதராக்கினி, மூலாக்கினி.",558, [ caṭarākkiṉi ]
சடராமயம்,ஒருநோய்.,558, [ caṭarāmayam ]
சடர்,மூடர்.,558, [ caṭar ]
சடாகம்,அருநெல்லி.,559, [ caṭākam ]
சடாகுடம்,"சடாமுடி, சடை.",559, [ caṭākuṭam ]
சடாங்கம்,உடலுறுப்பாறு.,559, [ caṭāngkam ]
சடாங்கன்,சிவன்.,559, [ caṭāngkaṉ ]
சடாசுவாலம்,தீபம்.,559, [ caṭācuvālam ]
சடாடவி,சடைத்திரள்.,559, [ caṭāṭavi ]
சடாட்சரன்,முருகன்.,559, [ caṭāṭcaraṉ ]
சடாதரம்,அருநெல்லி.,559, [ caṭātaram ]
சடாதரி,சடாதாரி.,559, [ caṭātari ]
சடாபலம்,பனை.,559, [ caṭāpalam ]
சடாபாரம்,சடை.,559, [ caṭāpāram ]
சடாமகுடம்,சிவன்.,559, [ caṭāmakuṭam ]
சடாமுடி,சடைமுடி,559, [ caṭāmuṭi ]
சடாரணியம்,ஆறுகாடு.,559, [ caṭāraṇiyam ]
சடார்ப்புடாரெனல்,"ஒலிக்குறிப்பு,",559, [ caṭārppuṭāreṉal ]
சடிதிவு,கச்சோலம்.,559, [ caṭitivu ]
சடிரை,ஒருவகைச்செடி.,559, [ caṭirai ]
சடிலை,சடாமாஞ்சில்.,559, [ caṭilai ]
சடுதி,சீக்கிரம்.,559, [ caṭuti ]
சடுலம்,நடுக்கம்.,559, [ caṭulam ]
சடைக்கந்தகம்,வசம்பு.,559, [ caṭaikkantakam ]
சடைச்சிவேர்,ஒருவகைப்பூடு.,559, [ caṭaiccivēr ]
சடைநாய்,ஒரு நாய்.,559, [ caṭaināy ]
சடைப்பயறு,ஒருபயறு.,559, [ caṭaippayaṟu ]
சடைப்பாசி,ஒருபாசி.,559, [ caṭaippāci ]
சடைப்புல்,ஒருபுல்.,559, [ caṭaippul ]
சடைமுடி,சரக்கொன்றை.,559, [ caṭaimuṭi ]
சடையாணி,குடுமியாணி.,559, [ caṭaiyāṇi ]
சட்,ஆறு.,559, [ caṭ ]
சட்சணம்,பட்சணம்.,559, [ caṭcaṇam ]
சட்சரணம்,வண்டு.,559, [ caṭcaraṇam ]
சட்சள்ளெனல்,ஒலிக்குறிப்பு.,559, [ caṭcaḷḷeṉal ]
சட்சு,கண்.,559, [ caṭcu ]
சட்சுவிந்திரியக்காட்சி,ஓரளவை. அதுஉருவமறிதல்.,559, [ caṭcuvintiriyakkāṭci ]
சட்சுவை,அறுசுவை.,559, [ caṭcuvai ]
சட்டகப்பை,தட்டகப்பை.,559, [ caṭṭakappai ]
சட்டகம்,"உடல், மக்கட்படுக்கை, வடிவு.",559, [ caṭṭakam ]
சட்டப்பலகை,மட்டப்பலகை.,559, [ caṭṭappalakai ]
சட்டம்பி,உவாத்தி.,559, [ caṭṭampi ]
சட்டவட்டம்,சட்டதிட்டம்,559, [ caṭṭavaṭṭam ]
சட்டவளை,குறுக்குவளை,559, [ caṭṭavaḷai ]
சட்டவிளக்கு,ஒருவகைநிலைவிளக்கு,559, [ caṭṭaviḷakku ]
சட்டாம்பிள்ளை,சட்டம்பிள்ளை,559, [ caṭṭāmpiḷḷai ]
சட்டி,"ஆறாந்திதி, ஆறு.",559, [ caṭṭi ]
சட்டித்தலைப்பா,வட்டத்தலைப்பா.,559, [ caṭṭittalaippā ]
சட்டித்தலையுள்ளான்,ஒருகுருவி.,559, [ caṭṭittalaiyuḷḷāṉ ]
சட்டிபூர்த்திசாந்தி,அறுபதுவயதிற்செய்யுமோர் சடங்கு.,559, [ caṭṭipūrtticānti ]
சட்டிப்பீரங்கி,அகன்றபீரங்கி.,559, [ caṭṭippīrangki ]
சட்டிப்புல்,ஒருபுல்.,559, [ caṭṭippul ]
சட்டிவிரதம்,ஒரு கந்தசஷ்டிவிரதம்.,559, [ caṭṭiviratam ]
சட்டுவம்,அகப்பை.,559, [ caṭṭuvam ]
சட்டன,விரைய.,559, [ caṭṭaṉa ]
சட்டைக்காரர்,காற்சட்டைக்காரர்.,559, [ caṭṭaikkārar ]
சட்டைச்சாம்பு,சட்டைக்குக் கூடியபுடவை.,559, [ caṭṭaiccāmpu ]
சட்டைமுனி,ஒரு சித்தன்.,559, [ caṭṭaimuṉi ]
சட்பதம்,வண்டு.,559, [ caṭpatam ]
சட்பதாதி,"சண்பகம், மாமரம்.",559, [ caṭpatāti ]
சட்பிதாபுத்திரிகம்,பஞ்சதாளத்தொன்று.,559, [ caṭpitāputtirikam ]
சட்புள்ளெனல்,கோபித்துப்பேசல்.,559, [ caṭpuḷḷeṉal ]
சணபுஷ்பிகை,கிலுகிலுப்பை.,559, [ caṇapuṣpikai ]
சணப்பு,சணல்.,559, [ caṇappu ]
சணாவு,கையாந்தகரை.,559, [ caṇāvu ]
சண்டகன்,இலிங்கபாஷாணம்,561, [ caṇṭakaṉ ]
சண்டப்பிரசண்டம்,மிகுவேகம்.,561, [ caṇṭappiracaṇṭam ]
சண்டைப்பை,கருப்பை.,561, [ caṇṭaippai ]
சண்டமாருதம்,பெருங்காற்று.,561, [ caṇṭamārutam ]
சண்டவேகம்,மிகுவேகம்.,561, [ caṇṭavēkam ]
சண்டாதகம்,சல்லிடம்.,561, [ caṇṭātakam ]
சண்டாதம்,அவுரி.,561, [ caṇṭātam ]
சண்டாளநீர்,நீசர்பரிசனநீர்.,561, [ caṇṭāḷanīr ]
சண்டாளி,"துரோகி, புலைச்சி.",561, [ caṇṭāḷi ]
சண்டிகை,"காளி, துர்க்கை.",561, [ caṇṭikai ]
சண்டிகார்,ஒரு நெல்.,561, [ caṇṭikār ]
சண்டிக்கீரை,ஒருகீரை.,561, [ caṇṭikkīrai ]
சண்டித்தனம்,"பிடிவாதம், நாணயக்கேடு",561, [ caṇṭittaṉam ]
சண்பகம்,செண்பகம்.,561, [ caṇpakam ]
சண்பனி,"காளி, யோகினி.",561, [ caṇpaṉi ]
சண்பு,சண்பங்கோரை.,561, [ caṇpu ]
சண்பை,சீகாழிநகர்.,561, [ caṇpai ]
சண்முகன்,"அறுமுகக்கடவுள், குமரன்.",561, [ caṇmukaṉ ]
சதகண்டம்,"நூறுபாகம், பொன்.",561, [ catakaṇṭam ]
சதக்கல்,சேறு.,561, [ catakkal ]
சதக்கிரதம்,மின்னல்.,562, [ catakkiratam ]
சதங்கை,"காலணி, சலங்கை.",562, [ catangkai ]
சதச்சதம்,தச்சன் கருவி.,562, [ cataccatam ]
சததாமன்,விட்டுணு.,562, [ catatāmaṉ ]
சததாரை,இடி.,562, [ catatārai ]
சதத்துவம்,சுபாவம்.,562, [ catattuvam ]
சதபத்திரகம்,தச்சன் குருவி.,562, [ catapattirakam ]
சதபருவை,சுக்கிரன்பாரி.,562, [ cataparuvai ]
சதபுட்பம்,சதகுப்பி.,562, [ catapuṭpam ]
சதப்பிராசம்,அலரி.,562, [ catappirācam ]
சதமூலி,ஒருபூடு.,562, [ catamūli ]
சதவீரியம்,வெள்ளறுகு.,563, [ catavīriyam ]
சதளம்,கூட்டம்.,563, [ cataḷam ]
சதனம்,"இலை, இறகு, உறை, நீர்,வீடு",563, [ cataṉam ]
சதாகாலம்,எப்பொழுதும்.,563, [ catākālam ]
சதாக்ஷி,"துர்க்கை, காளி.",563, [ catākṣi ]
சதாககினி,தேள்.,563, [ catākakiṉi ]
சதாசிவம்,"சதாசிவன், முடியாநன்மை.",563, [ catācivam ]
சதாபடம்,எருக்கு,563, [ catāpaṭam ]
சதாபுசம்,வண்டு,563, [ catāpucam ]
சதாபுட்பி,"எருக்கு, செவ்வெருக்கு.",563, [ catāpuṭpi ]
சதாபுயம்,வண்டு.,563, [ catāpuyam ]
சதாபூடம்,சதாபடம்.,563, [ catāpūṭam ]
சதாப்பு,பூண்டு.,563, [ catāppu ]
சதாமூர்க்கம்,பாம்புகொல்லி.,563, [ catāmūrkkam ]
சசதாமூலம்,நீர்மீட்டான்.,563, [ cacatāmūlam ]
சதாயு,சிராயு.,563, [ catāyu ]
சதாரம்,இடி,563, [ catāram ]
சதாவர்த்தன்,விட்டுணு.,563, [ catāvarttaṉ ]
சதாவேரி,நீர்மீட்டான்.,563, [ catāvēri ]
சதானகம்,"சுடுகாடு, இடுகாடு.",563, [ catāṉakam ]
சதிகாரன்,வஞ்சகன்.,564, [ catikāraṉ ]
சதிகாரி,"துரோகி, வஞ்சகி",564, [ catikāri ]
சதித்துவம்,கற்புடமை.,564, [ catittuvam ]
சதிபதி,சிவன்.,564, [ catipati ]
சதிமகள்,இந்திராணி.,564, [ catimakaḷ ]
சதிமானம்,அபகடம்,564, [ catimāṉam ]
சதிமோசம்,மடிப்பு,564, [ catimōcam ]
சதியோசனை,அபகடம்.,564, [ catiyōcaṉai ]
சதிரம்,ஒருகக்கரி,564, [ catiram ]
சதிரிசம்,உவமை.,564, [ catiricam ]
சதீபதி,சிவன்.,564, [ catīpati ]
சதீபுத்திரன்,விநாயகன்.,564, [ catīputtiraṉ ]
சது,நான்கு,564, [ catu ]
சதுங்கம்,பறவை.,564, [ catungkam ]
சதுமணி,கழலை.,564, [ catumaṇi ]
சதுமுகன்,"அருகன், நான்முகன்.",564, [ catumukaṉ ]
சதும்பை,பேய்மருட்டி,564, [ catumpai ]
சதுரக்கள்ளி,ஒருகள்ளி.,564, [ caturakkaḷḷi ]
சதுரங்கதானை,சதுரங்கசேனை.,564, [ caturangkatāṉai ]
சதுரங்கப்பட்டினம்,ஒரு கடற்றுறைப்பட்டினம்,564, [ caturangkappaṭṭiṉam ]
சதுரந்தயானம்,"சிவிகை, பல்லாக்கு.",564, [ caturantayāṉam ]
சதுரானனன்,பிரமன்.,564, [ caturāṉaṉaṉ ]
சதுரித்தல்,சதுரமாக்கல்.,564, [ caturittal ]
சதுரியுகம்,நாலுகமுங்கூடியபேருகம்,564, [ caturiyukam ]
சதுர்கூலி,ஆவிரை.,564, [ caturkūli ]
சதுர்க்கதி,ஆமை.,564, [ caturkkati ]
சதுர்த்தசபுவனம்,பதினாலுலகம்.,565, [ caturttacapuvaṉam ]
சதுர்த்தசம்,பதினான்கு.,565, [ caturttacam ]
சதுர்த்தந்தம்,இந்திரன்யானை.,565, [ caturttantam ]
சதுர்த்தம்,நான்காவது.,565, [ caturttam ]
சதுர்த்தரங்கியம்,நாலிலொன்று.,565, [ caturttarangkiyam ]
சதுர்த்தல்,அப்புதல்.,565, [ caturttal ]
சதுர்ப்பலம்,நான்குபலம்.,565, [ caturppalam ]
சதுர்ப்பாகம்,நாலாம்பங்கு.,565, [ caturppākam ]
சதுர்ப்பாடு,சதுரப்பாடு,565, [ caturppāṭu ]
சதுர்ப்பாதை,நாற்றெருக்கூடுமிடம்.,565, [ caturppātai ]
சதுர்ப்புயன்,"சிவன், விட்டுணு.",565, [ caturppuyaṉ ]
சதுர்முகன்,சதுமுகன்.,565, [ caturmukaṉ ]
சதுர்யுகம்,சதுரியுகம்.,565, [ caturyukam ]
சதுனி,வௌவால்.,565, [ catuṉi ]
சதேகரு,இலவங்கப்பட்டை.,565, [ catēkaru ]
சதைக்கழலை,ஒருவகைக்கழலைநோய்.,565, [ cataikkaẕalai ]
சதைக்குந்தம்,ஒருவகைக்குந்தநோய்.,565, [ cataikkuntam ]
சதைப்பொருத்தி,ஒருநீர்ப்பூடு.,565, [ cataipporutti ]
சதையொட்டி,ஒருபூடு.,565, [ cataiyoṭṭi ]
சத்தசாத்திரம்,சொல்லிலக்கணம்.,565, [ cattacāttiram ]
சத்தசிப்பி,கிளிஞ்சில்.,565, [ cattacippi ]
சத்தசுரம்,ஏழுசுரம்.,565, [ cattacuram ]
சத்ததன்மாத்திரை,ஒலிப்பிரகிருதி.,565, [ cattataṉmāttirai ]
சத்ததானம்,வெடியுப்பு.,565, [ cattatāṉam ]
சத்தப்படுதல்,ஒலிப்படுதல்.,566, [ cattappaṭutal ]
சத்தப்பிரதி,சத்துவுணர்வு.,566, [ cattappirati ]
சத்தப்பிரமவாதம்,ஒருசமயம்.,566, [ cattappiramavātam ]
சத்தப்பிரமவாதி,ஒருசமயி.,566, [ cattappiramavāti ]
சத்தமி,ஏழாந்திதி.,566, [ cattami ]
சத்தன்,சிவன்.,566, [ cattaṉ ]
சத்தாபாசம்,அசத்து.,566, [ cattāpācam ]
சத்தார்த்தம்,சொற்பிரயோசனம்.,566, [ cattārttam ]
சத்திகம்,குதிரை.,566, [ cattikam ]
சத்திகர்,சத்துவகர்.,566, [ cattikar ]
சத்திகீலம்,வீணைமுறுக்காணி,566, [ cattikīlam ]
சத்திகுருநாதன்,கஞ்சா.,566, [ cattikurunātaṉ ]
சத்திகுன்மம்,கக்குகிற ஒருநோய்.,566, [ cattikuṉmam ]
சசத்திக்கூற்றோன்,நவக்ஷாரம்.,566, [ cacattikkūṟṟōṉ ]
சத்திக்கொடி,குமடிக்கொடி.,566, [ cattikkoṭi ]
சசத்திசாரணை,"ஒரு பூடு, மூக்கிரட்டை.",566, [ cacatticāraṇai ]
சத்திசாரம்,ஓருப்பு.,566, [ catticāram ]
சத்திநிபாதம்,சத்திபதிதல்.,566, [ cattinipātam ]
சத்திப்பு,உவாந்தி.,566, [ cattippu ]
சத்தியகர்மன்,திடவிருதன்.,566, [ cattiyakarmaṉ ]
சத்தியக்காரன்,உண்மைசொல்பவன்.,566, [ cattiyakkāraṉ ]
சத்தியசந்தை,திரௌபதி.,566, [ cattiyacantai ]
சத்தியபாரதன்,வேதவியாசன்,566, [ cattiyapārataṉ ]
சத்தியப்பிரமாணம்,உண்மைப்பிரமாணம்.,566, [ cattiyappiramāṇam ]
சத்தியயுகம்,கிரேதாயுகம்.,566, [ cattiyayukam ]
சத்தியபரதன்,பௌரமதன் மகன்.,566, [ cattiyaparataṉ ]
சத்தியவாசகன்,பேச்சுத்தவறாதோன்.,566, [ cattiyavācakaṉ ]
சத்தயாகிருதி,முனி.,566, [ cattayākiruti ]
சத்தியாக்கிநி,அகத்தியமுனிவன்.,566, [ cattiyākkini ]
சத்திராட்சம்,சமானமானபொருள்,566, [ cattirāṭcam ]
சத்திரப்பிரயோகம்,இரணவைத்தியம்,566, [ cattirappirayōkam ]
சத்திரமிடுதல்,கத்திவைத்தறுதல்.,566, [ cattiramiṭutal ]
சத்திரயாகம்,ஒருயாகம்,566, [ cattirayākam ]
சத்திரவைத்தியம்,இரணவைத்தியம்,566, [ cattiravaittiyam ]
சத்திராட்சி,அரத்தை.,566, [ cattirāṭci ]
சத்திராப்பை,இருப்புச்சட்டி.,566, [ cattirāppai ]
சத்திரி,யானை.,566, [ cattiri ]
சத்திரியநாபி,சிவப்புநாபி.,566, [ cattiriyanāpi ]
சத்துச்சரணை,ஒருபூடு.,566, [ cattuccaraṇai ]
சத்துருசகம்,பொறுமை.,569, [ catturucakam ]
சத்துருசித்து,பிரதர்த்தனன்.,569, [ catturucittu ]
சத்துருஞ்சயன்,உக்கிரசேன பாண்டியன் மகன்.,569, [ catturuñcayaṉ ]
சத்துருதை,பகை.,569, [ catturutai ]
சத்துருத்தனம்,பகைக்குணம்.,569, [ catturuttaṉam ]
சத்துருத்தானம்,சென்மத்துக்காறாமிடம்.,569, [ catturuttāṉam ]
சத்துருநாமத்தி,ஏகம்பபாஷாணம்.,569, [ catturunāmatti ]
சத்துருபாஷாணம்,நீர்விஷம்.,569, [ catturupāṣāṇam ]
சத்துவக்குறிவிளக்கம்,பாவனாவுருவகம்.,569, [ cattuvakkuṟiviḷakkam ]
சத்துக்கேடு,பலவீனம்.,569, [ cattukkēṭu ]
சத்துவாரி,சாலேசரம்,569, [ cattuvāri ]
சத்துவேது,காரணகாரியவேது.,569, [ cattuvētu ]
சத்தெடுத்தல்,சத்துவாங்கல்.,569, [ catteṭuttal ]
சநாதநதமன்,விட்டுணு.,569, [ canātanatamaṉ ]
சந்தகபுட்பம்,காரம்பு.,569, [ cantakapuṭpam ]
சந்தகன்,சந்திரன்.,569, [ cantakaṉ ]
சந்தணி,"அகரு, சந்தனம், செஞ்சந்தனம்.",569, [ cantaṇi ]
சந்தணுகி,பாம்பு,569, [ cantaṇuki ]
சந்தமகம்,இருள்.,569, [ cantamakam ]
சந்தயம்,சந்தேகம்.,569, [ cantayam ]
சந்தரி,துளசி,569, [ cantari ]
சந்தர்ப்பம்,"காலம், தருணம்.",569, [ cantarppam ]
சந்தவாக்கு,"இளந்தகுணம், சுயகுணம்.",569, [ cantavākku ]
சந்தனக்குழம்பு,இழைத்தசந்தனம்கலவைச்சாந்து.,570, [ cantaṉakkuẕampu ]
சந்தன்கூட்டு,அகில் முதலிய பஞ்சவாசம்.,570, [ cantaṉkūṭṭu ]
சந்தனக்கோரை,ஒருபுல்.,570, [ cantaṉakkōrai ]
சந்தனாதலம்,பொதியமலை.,570, [ cantaṉātalam ]
சந்தனாதி,வேங்கை.,570, [ cantaṉāti ]
சந்தனத்திரி,பொதியமலை,570, [ cantaṉattiri ]
சந்தனுமைந்தன்,வீடுமன்.,570, [ cantaṉumaintaṉ ]
சந்தாதிகம்,சந்திவிக்கிரகம்.,570, [ cantātikam ]
சந்தாத்திரி,பொதியமலை.,570, [ cantāttiri ]
சந்தாநம,தும்பு.,570, [ cantānama ]
சந்தாமப்பம்,எருக்கு.,570, [ cantāmappam ]
சந்தாயம்,சஞ்சாயம்,570, [ cantāyam ]
சந்தானக்கூர்மை,பிடாலவணம்.,570, [ cantāṉakkūrmai ]
சந்தானசருவோர்த்தம்,சிவாகமமிருபத்தெட்டில் ஒன்று.,570, [ cantāṉacaruvōrttam ]
சந்தானதீபிகை,ஒரு சோதிடநூல்.,570, [ cantāṉatīpikai ]
சந்தானவிரதம்,ஒருவிரதம்.,570, [ cantāṉaviratam ]
சந்தானவிருத்தி,வமிசவிர்த்திப்பு.,570, [ cantāṉavirutti ]
சந்தானி,வெண்காரம்.,570, [ cantāṉi ]
சந்தானிகை,பாலேடு.,570, [ cantāṉikai ]
சந்திகம்,ஒருநோய்.,571, [ cantikam ]
சந்திகாரகன்,கள்வன்,571, [ cantikārakaṉ ]
சந்திரகாவலன்,ஒரு தேவதை.,571, [ cantirakāvalaṉ ]
சந்திதம்,கோக்கப்பட்டது.,571, [ cantitam ]
சந்திபந்தனம்,நரம்பு.,571, [ cantipantaṉam ]
சந்தியாகாலம்,சாயங்காலம்.,571, [ cantiyākālam ]
சந்தியாவந்தனை,திரிகாலதருமம்.,571, [ cantiyāvantaṉai ]
சந்திரகலை,"இடகலை, ஒருபறை, சந்திரன்கூறு",571, [ cantirakalai ]
சந்திரகாசம்,கத்தி.,571, [ cantirakācam ]
சந்திரகாந்தி,ஒரு பூச்செடி.,571, [ cantirakānti ]
சந்திரகாந்தை,இரவு.,571, [ cantirakāntai ]
சந்திரகாம்புயம்,வெண்டாமரை.,571, [ cantirakāmpuyam ]
சந்திரகி,மயில்.,571, [ cantiraki ]
சந்திரகும்பம்,வருணகலசம்.,571, [ cantirakumpam ]
சந்திரகுலம்,சந்திரவமிசம்.,571, [ cantirakulam ]
சந்திரசம்பவன்,புதன்.,571, [ cantiracampavaṉ ]
சந்திரசாலோக்கியம்,சந்திரலோகமடைதல்.,572, [ cantiracālōkkiyam ]
சந்திரசூடன்,சிவபெருமான்.,572, [ cantiracūṭaṉ ]
சந்திரசேகரன்,சிவன்.,572, [ cantiracēkaraṉ ]
சந்திரசேகரி,"உமை, சிவன், விநாயகன்.",572, [ cantiracēkari ]
சந்திரசைலம்,ஒருமலை.,572, [ cantiracailam ]
சந்திரதிலகம்,"சந்தனப்பொட்டு, சந்தனம்.",572, [ cantiratilakam ]
சந்திரநாகம்,"இராகு, ஒருசரக்கு.",572, [ cantiranākam ]
சந்திரபாலை,ஏலம்.,572, [ cantirapālai ]
சந்திரபீசம்,இந்திரகோபப்பூச்சி,572, [ cantirapīcam ]
சந்திரமானம்,சந்திரன் சஞ்சரிக்கு மளவு.,572, [ cantiramāṉam ]
சந்திரமுத்து,ஒருமுத்து.,572, [ cantiramuttu ]
சந்திரரோகம்,ஒரு குட்டநோய்.,572, [ cantirarōkam ]
சந்திரலவணம்,இந்துப்பு.,572, [ cantiralavaṇam ]
சந்திரவக்கிரன்,சந்திரகேது,572, [ cantiravakkiraṉ ]
சந்திரவர்த்தம்,ஒருவகை நோய்.,572, [ cantiravarttam ]
சந்திரவாதம்,ஒருசமயம்.,572, [ cantiravātam ]
சந்திரவிரதம்,ஒருவிரதம்.,572, [ cantiraviratam ]
சந்திரன்சிப்பி,முத்துச்சிப்பி.,572, [ cantiraṉcippi ]
சந்திராங்கதன்,ஓரரசன்.,572, [ cantirāngkataṉ ]
சந்திராசுவன்,தண்டாசுவன்.,572, [ cantirācuvaṉ ]
சந்திராதபம்,சந்திரகிரணம்.,572, [ cantirātapam ]
சந்திராதம்,தாளகம்.,572, [ cantirātam ]
சந்திராந்தம்,பெயரெச்சம்.,572, [ cantirāntam ]
சந்திராபீடன்,சிவன்.,572, [ cantirāpīṭaṉ ]
சந்திராயணம்,சந்திரன் தோட்டம்.,572, [ cantirāyaṇam ]
சந்திராலம்,ஓடிப்போதல்.,572, [ cantirālam ]
சந்திரிகம்,செந்துருக்கம்.,572, [ cantirikam ]
சந்திரிகாபாயி,சகோரப்புள்.,572, [ cantirikāpāyi ]
சந்திரிகாம்புயம்,வெண்டாமரை.,572, [ cantirikāmpuyam ]
சந்திரேகம்,கார்போகவரிசி.,572, [ cantirēkam ]
சந்திரோதயம்,நிலவுதயம்.,572, [ cantirōtayam ]
சந்திரோபலம்,சந்திரகாந்தக்கல்.,572, [ cantirōpalam ]
சந்தில்,சணி.,572, [ cantil ]
சந்திவந்தனை,நியமநிட்டை.,572, [ cantivantaṉai ]
சந்திவிக்கிரகம்,சத்துருசிநேகம்.,572, [ cantivikkirakam ]
சந்திவிசட்சணன்,சமாதானஞ் செய்தூதன்.,572, [ cantivicaṭcaṇaṉ ]
சந்துஷ்டியம்,சொல்லல்.,572, [ cantuṣṭiyam ]
சந்துநயத்தான்,தூதுளை.,572, [ cantunayattāṉ ]
சந்துயிர்,எலும்பு,572, [ cantuyir ]
சந்துவாதம்,ஒருநோய்.,572, [ cantuvātam ]
சந்துவாய்,பொருத்து.,572, [ cantuvāy ]
சந்துவிப்புருதி,ஒருசிலந்தி.,572, [ cantuvippuruti ]
சந்தேகாலங்காரம்,ஐயவணி.,572, [ cantēkālangkāram ]
சந்தேகித்தல்,பயப்படல்.,572, [ cantēkittal ]
சந்தேகரன்,தூதன்.,572, [ cantēkaraṉ ]
சந்தையம்,சந்தேகம்.,572, [ cantaiyam ]
சந்நிகருஷணம்,சமுகம்.,572, [ cannikaruṣaṇam ]
சந்நிபம்,உவமை.,572, [ cannipam ]
சந்நியம்,போர்.,572, [ canniyam ]
சந்நியாசம்,சன்னியாசம்.,572, [ canniyācam ]
சபடசம்,சபக்கம்.,572, [ capaṭacam ]
சபதமொட்டுதல்,சபதங்கூறல்.,572, [ capatamoṭṭutal ]
சபத்திரிகை,சுமங்கிலி.,572, [ capattirikai ]
சபரம்,கெண்டைமீன்.,572, [ caparam ]
சபராலயம்,வேடச்சேரி.,572, [ caparālayam ]
சபர்யை,பூசை.,572, [ caparyai ]
சபலத்துலம்,அனுகூலம்.,572, [ capalattulam ]
சபலவெலி,ஒருவகை எலி.,572, [ capalaveli ]
சபனதம்,சபதம்.,572, [ capaṉatam ]
சபனம்,ஆனை.,572, [ capaṉam ]
சபாகம்பம்,சபைக்கோழை.,572, [ capākampam ]
சபாமண்டபம்,சபைமண்டபம்.,572, [ capāmaṇṭapam ]
சபிண்டர்,பிதிர்கள்.,572, [ capiṇṭar ]
சபிண்டிகரணம்,பிதிர்பூசை.,572, [ capiṇṭikaraṇam ]
சபிண்டீகரணம்,பிகரர்பூசை.,572, [ capiṇṭīkaraṇam ]
சபிப்பு,"சாபம், திட்டு.",572, [ capippu ]
சபினம்,வசம்பு.,572, [ capiṉam ]
சபீகன்,சபிகன்.,572, [ capīkaṉ ]
சபீதி,கூடக்குடித்தல்.,572, [ capīti ]
சபீனம்,வசம்பு,572, [ capīṉam ]
சபைச்சேகரத்தார்,சபையார்.,572, [ capaiccēkarattār ]
சபைநாயகன்,சங்கத்தலைவன்.,572, [ capaināyakaṉ ]
சபையேற்றுதல்,அரங்கேற்றுதல்.,572, [ capaiyēṟṟutal ]
சபோசிதன்,பண்டிதன்.,572, [ capōcitaṉ ]
சப்பணம்,அட்டணைக்கால்.,572, [ cappaṇam ]
சப்பரமஞ்சம்,சப்பிரமஞ்சம்,572, [ capparamañcam ]
சப்பளித்தல்,சழிதல்.,577, [ cappaḷittal ]
சப்பாணிமாடன்,நொண்டிப்பிசாசம்.,577, [ cappāṇimāṭaṉ ]
சப்பாத்து,"நாகதாளி, ஒருசெடி,ஒருதாடுதோல்.",577, [ cappāttu ]
சப்பியன்,சபைக்கேற்றவன்.,577, [ cappiyaṉ ]
சப்பிரமை,வாஞ்சை.,577, [ cappiramai ]
சப்பிரம்,சப்பரம்.,577, [ cappiram ]
சப்புச்சப்பெனல்,ஒலிக்குறிப்பு.,577, [ cappuccappeṉal ]
சமக்கிரம்,எல்லாம்.,577, [ camakkiram ]
சமசக்கிரம்,சமரேகை.,577, [ camacakkiram ]
சமசந்தி,இணக்கம்.,577, [ camacanti ]
சமஜம்,வனம்.,577, [ camajam ]
சமசனம்,அடக்குதல்.,577, [ camacaṉam ]
சமசு,கலகக்கூட்டம்.,577, [ camacu ]
சமஸ்கிருதம்,ஆரியமொழி.,577, [ camaskirutam ]
சமஷ்டி,"சமூகம், சுருக்கம்.",577, [ camaṣṭi ]
சமட்டி,எல்லாம்.,577, [ camaṭṭi ]
சமட்டியரூபம்,சூக்குமமாயடக்கிய ரூபம்.,577, [ camaṭṭiyarūpam ]
சமஸ்டிலை,பெருங்கரணை.,577, [ camasṭilai ]
சமட்டிவிச்சாபுரம்,மதுரை.,577, [ camaṭṭiviccāpuram ]
சமணகன்,சமணன்.,577, [ camaṇakaṉ ]
சமணி,இலவமரம்.,577, [ camaṇi ]
சமண்மை,குறை.,577, [ camaṇmai ]
சமதரிசனம்,அத்தாட்சி,577, [ camataricaṉam ]
சமதரிசி,சமாதிமான.,577, [ camatarici ]
சமதன்,சங்காத்தி.,577, [ camataṉ ]
சமதீதப்பிரயோசனம்,பொதுநயம்.,577, [ camatītappirayōcaṉam ]
சமதீதப்பிரயோசனம்,பொதுநயம்.,577, [ camatītappirayōcaṉam ]
சமதீதம்,ஐக்கம்.,577, [ camatītam ]
சமநிலைவெண்பா,சவலைவெண்பா.,577, [ camanilaiveṇpā ]
சமபாகம்,சரிப்பங்கு.,577, [ camapākam ]
சமயகருமம்,சமயசடங்கு.,577, [ camayakarumam ]
சமயக்கட்டு,சமயமுறை.,577, [ camayakkaṭṭu ]
