eagle wood,  ஆரக்கம், அருகம், பூரிகா, பாருவியம்/ கற்கண்டம், அகரு/ விளவு: முருகு// சிறிவில், அகில், பாசருகம், அக்கு/ காமரம்/ குறிஞ்சிமரம்/ காகதுண்டம், பூதிகம், ஆர்க்கம், அரக்கம்;- இலகு// சாகாதுயில், 
sand paper tree,  உவாத் தேக்கு, உகா, அக்கு, 
a euphonic augment,  ஐ, அ, அம்;- இக்கு, அல், அக்கு, 
rudraksa bead,  உருத்திராக்கம், அக்கம்: மாலாபலம்; நாகமதுநித்தார்நயனம், அக்கமணி// சிவாட்சம்/ கண்மணி// சிவப்பிரியம், அக்கு, 
chank bead or ring,  அக்கு, 
claim,  உரிமைக்கோரு/ கோருதல், உரிமை கோரிக்கை, பாத்தியம்/ கோருரிமை, ஈட்டும் உரிமை, அவகாசம், பாத்தியதையைக் கோருதல், உரிமைப்பொருள், உரிமைக் கேட்பு// சொத்துவம், உரிமைகேள், உரிமை கொண்டாடு, உரிமைக்/ கோரிக்கை, உரிமை கோரு/ கேட்புரிமை, அதிகாரம், உரிமைப் பொருள், அக்கு/ கேட்பு உரிமை/ வில்லங்கம்/ கேள், உரிமைக் கோரிக்கை// செலவுக் கோரிக்கை, 
right,  செயல்படு உரிமை// சரியான/ வல ஓரச்சீர்மை/ வலம்// சரி/ வலது, பூட்சி// சேர்ந்தடை உரிமை; நியாயம், பால்// செம்மையான/ வலது உரிமை, அணுக்க உரிமை// சொத்துவம்/ வலப்பெயர்வு, அரசமைப்புமுறை உரிமை, பொருத்தமான, ஒற்றுமை, எல்லி/ வருநிகழ்வுசார் உரிமை; நேர்மை: மிட்டா, அதிகாரம், அக்கு/ வலதுசாரி;- இதார்த்தம்/ கடமை, துணையுரிமை, உரிமை/ வலது வெளித்தள்ளு/ கடம், உரிய, உரித்து; நேர்மையான: முறைமை, 
whiteness,  தூமை/ வெள்ளி, உருக்கு; நுரை, அரிணம்/ கம்// சுன்/ கௌரம்/ வெண்மை, தூ, பாண்டீரம்: மங்கலவண்ணம், ஒள், தூய்மை, ஆரம்/ விளர்ப்பு, ஆய், பல், ஆமம், தவளிதம்/ வெல்லை/ வெள்ளை/ கெளரம், பாண்டு// சுதை, அவதாதம்/ குருத்து, தட்டம்/ வால், தாவளியம்/ வெளுப்பு, ஆமிரம், பால், அருணம்/ குருகு/ வான்மை/ விளர், ஆப்பு/ வெளிறு, பாண்டுரம், அசிரம்;- இத்தி/ கொடிச்சி, அருச்சுனம்; நரை, பாண்டுராகம், அக்கு, அமரம், பாண்டரம், அமலம்: முருந்து// சிதம், 
rudrka bead,  அக்கு, 
sand-paper tree,  அக்கு, 
strychnine,  எட்டிக்காய் வன்கார நச்சு, அரளிவிதை நச்சு, அட்டி, அக்கு, 
thorn,  பனசம்;- இக்கு/ கண்டம், அக்கு: முள்/ கை/ கண்டகம்: முளவு/ கடு, துருமநகம்/ வங்கிலம், உடை: முண்டகம், 
anything sharp or pointed,  முள், அக்கு, 
chank,  மூக்கோலியன், அப்புசம்/ காரச்சரக்கு: மூக்கொலியன்/ கோடு// சங்கு, அக்கு, 
cowry,  சரக்காறு// சோகி// சோவி, அத்திகரம், அங்குயாசக்காய்/ வட்டி, அக்கு// சோழி/ வெள்வரி, யானாதருயா/ கவடி/ வராடிகை, தூரி/ வராடி/ கௌரி, பலகறை, பரல்/ வாரடி/ வராடகம், தாலி, 
piece,  போழ், துண்டம், உதிர், எதி, துணிவு/ கீறு/ கூறு, துக்கடா, அறை, படைக்கலம்/ கீற்று, ரோகா// சகலம், துவர்/ கங்கு, உருப்படி// சின்னம், பகிர்: முரி/ விடுகு, துணி, பங்கம்/ கண்டம்/ வீற்று, பிதிர், துண்டு/ வில்லை; நுக்கு, அக்கு/ கண்டிகை// சொட்டு, அறுப்பு/ கண்டி/ குறை// சேதம்/ கண்: முண்டம், அரி/ கடி/ வார், பொல்லம்: முறி, 
affection love,  அக்கு, 
special care,  அக்கு, 
innate desire,  அக்கு, 
a disease,  பார்வைக்குணம், அடைப்பு, திரணம்/ கம்பதாளி: மூலவாயு: மதிவட்டை, புட்கரம், தேமல்/ வாய்க்கிரந்தி// செறுப்புநோய்// சுட்கம்: மண்ணடைப்பான்; நீர்ப்பெருக்கு, அறளை: மூக்குக்கணம்// செங்குட்டம்: முடக்கு: மூத்திரக்கல்// செரியாப்படுவன், புள்ளிரோகம்; நீர்க்கம்பல்/ வங்கு: முக்கு/ வெப்புநீர்/ கிரந்தித்தொய்வு// சர்வாங்கவாயு; நீர்க்கிரந்தி/ வெள்ளைக்கடுப்பு; நாசிவிடம், ராசபிளவை: மூலகணம், தெறிவாதம்/ வல்லை// சலமேகம்: மிரிகி/ கொன்னிப்பு, அக்குக்கணம்/ வாயிலப்பு, பைத்தியரோகம், பூதநோய், திடுக்கம்: முசலகன்/ விரணவாதம்/ கவலை, பூதனை: மடங்கல்; நடுக்கல்வாந்தி/ கிறிச்சனம்/ வாய்நீரோட்டம், தண்டை நோய்: மாந்தை// சடராமயம்/ வெதும்பல்/ வீச்சு, ஊதுபுரளி, அருப்பம்/ வாய்க்கோணல், 
chiefly in infants,  அக்குக்கணம், 
affecting the bones in the system and in which the cells of the bone marrow disappears,  அக்குக்கணம், 
osteotabes,  என்புச்சோற்றழிவு நோய், அத்திவெட்டை, அக்குக்கணம், 
a constitutional disease in children,  அக்குக்கணம், 
marked by bending and distortion of the bones,  அக்குக்கணம், 
delayed closure of the fontanels,  அக்குக்கணம், 
and degeneration of the liver and the spleen there are often riervous affections,  அக்குக்கணம், 
feverishness,  கள்ளச்சுரம்: மேற்கொதி; நெருப்பு// சூடு/ வெப்புக்கொதி, அக்குக்கணம்/ காங்கை, அத்திசூடு, 
convulsions,  வலிமாந்தம்/ வலிநோய்// சன்னிக்கோட்டி/ வலிசன்னி;- இசிவுகள்; நரம்புசன்னி/ கை வலிப்பு/ கால், தசைவலிப்பு, அக்குக்கணம், அபிந்நியாசம்;- இசிவு/ வலிப்பு, 
pain in the muscles,  அக்குக்கணம், 
a kind of rickets,  அக்குக்கணம், 
a hard tumour developing on a bone,  அக்குக்கழலை, 
osteoma,  அக்குக்கழலை, எலும்புக் கழலை, எலும்புப் புற்றுநோய், எலும்புக்கட்டி எலும்புக் கழலை, என்புக்கட்டி, 
tumour of a bone,  அக்குக்கழலை, 
osteoncus,  அக்குக்கழலை, 
diminution of a bone,  அக்குக்குறுக்கம், 
retarded ossification,  அக்குக்குறுக்கம், என்புக் குறுக்கம்// சுணங்கிய என்பாக்கம், 
a disease causing diminution in the size of a bone,  அக்குக்குறுக்கி, 
rickets,  குழந்தைக் கணையநோய், என்புருக்கி/ கணை, என்புருக்கி (நோய்), ரிக்கெட்ஸ், ரிக்கட்ஸ்/ கணைநோய்/ கணைசூடு/ கணைச்சூட்டு நோய், அக்குக்குறுக்கி/ குழந்தைக் கணைச்சூடு, எலும்பு வளைவுநோய், 
atrophy of the bone,  அக்குக்குறுக்கி, 
osteonabrosis,  அக்குக்குறுக்கி, 
shell-bracelet,  அக்குச்சரி, 
small quantity,  சிறுதுண்டு, துளி, அக்குணி/ கழஞ்சு, துக்குணி/ கொஞ்சம்;- இழிபு, திரப்சம்/ குறைவு, பிடி, 
trifle,  சுண்டு, ஆசு, திரணம்: முகாமையற்றது;- இலவம்: மாசு, பொட்டு, துக்கடா; நண்ணம், அக்குணி// சிறுவரை// சிறுக்கம்: மிசுக்கை// சாடை// சுண்டாங்கி/ வீசி, பிசாத்து// சிப்பம், தொக்கு, ஒக்கம்/ கன்று, தூசி// சற்று/ கணம்/ கிலம், தோகம், 
child congenitally small,  அக்குணிப்பிள்ளை, 
child abnormally small due to bad humours of the system or to emaciation with no obvious cause,  அக்குணிப்பிள்ளை, 
marasmus infantalis,  அக்குணிப்பிள்ளை, 
consumption,  உள்வறட்சி, தாதுச்சயம், பயன்பாடு/ காசை; நீர்க்காசம், ஈளை; நடப்பு நுகர்வு; நுகர்வு; நுகர்வுப் பான்மைகள்// செலவழிவு/ காயசிகிச்சை, அக்குருக்கி, உட்கொள்ளுதல், ஊனுருக்கி/ கயம்: மூலதன நுகர்வு, அசுத்தபற்பம்// சிந்தாமணிச்சாறு, அஞ்சனக்கல்பற்பம், துக்கம், தொகுநுகர்வு, அதிரோகம்/ கடன் நுகர்வு, பயனீட்டளவு; நுகர்தல்; நுகர் பொருள்கள், 
a disease causing necrosis or degeneration of the bone,  அக்குருக்கி, 
osteonecrosis,  அக்குருக்கி, என்பு நசிவு, 
a kind of confectionary,  அக்குல்லி;- இன்மிதவை, 
a kind of steamed meal cake,  அக்குல்லி, 
a kind of paddy,  பாற்கடுக்கண்/ வாற்குறுவை: மணக்கத்தை// சரைநெல்/ கருவால்குறுவை/ வெங்கார்: முத்துமாலைக்குறுவை/ குப்பைச்சம்பா// சிறுகுறுவை/ விராலிச்சம்பா// சிவப்புமிளகு: மங்காமைகாத்தான், அருகிராவி, தொப்பிச் சம்பா// சித்திரக்காலி; நயேந்திரப்பாலை/ குறுங்கார்// செயங்கொண்டான், பாங்குநெல்: மைச்சம்பா, அரத்தைப்பெட்டி, பனைமூக்காரன்/ காடைக்கறுப்பன், பெருநெல், தேவேந்திரப்பொங்கல்// சவர்நாயகம்/ கல்லுதிரி; நேந்திரப்பள்ளி/ கம்பிச்சம்பா: முள்ளுச்சம்பா, பெருஞ்செங்கார்: மசணை; நீலநெல்/ கலிங்கச்சம்பா/ குதிரைவாலி/ விதிமாண்டுநெல்/ குள்ளக்கார்// சிறுசிட்டாஞ்சி, ஆயனம்: மூக்கன்சம்பா: மல்லிகைச்சம்பா, ஆனந்தகுறுவை: மூங்கிற்சம்பா, பொன்னாயகன், பனைமூக்கன்// சணலரிசி// சேரலி: மடுமுழுங்கி// சமபாவு// சொரிகுரும்பை/ குதிரைவாலிச்சம்பா/ வீதிவிடங்கன்// செங்கண்ணிக்கார், போஞ்சான்/ குள்ளிதாச்சான்; நாவலகலிடம்/ கத்தூரிவாணன்/ குளியிடிச்சான், ஆத்தூர் சம்பா, பங்குநெல், அவசரச்சம்பா, தட்டார்வெள்ளை/ கொசுகுதலை/ கண்ணழகன் குறுகை; நவரை/ வெள்ளைநெல்/ கருப்புரம்/ வாணன்// சின்னட்டி, துவரன்சம்பா, எறவன், ஆதபநீயம்/ வடமலையான்/ வாங்கைநாராயணன்: மாணிக்கச்சம்பா/ வெண்மிளகி/ கலிவிராயன்/ கேரளி/ குட்டைக்குறுவை/ வார்குடை// செங்குறுவை/ வெள்ளைப்பூம்பாளை/ வண்டாளை: மணல்வாரி// செங்கலதை, அரணைச்சம்பா, பெருங்கலையன்/ கெட்டவாரி// சின்னப்பிசானம், அருஞ்சோதி, ராமபாணம், யானைக்கொம்பன்/ கட்டைவெள்ளை/ கல்விநாயகன், பூங்காரை/ குலவள்ளிநெல்/ கோடைக்கண்ணி/ வரகுச்சம்பா, பல்லுக்காந்திப்பெட்டி/ குங்குமக்குருவிக்கார்/ காட்டுக்கல்லுண்டை; நவரப்புஞ்சை: மலையரியான்/ காசிச்சம்பா/ வரகுச்சிறுகுறுவை;- இறங்கல்மீட்டான்// சீரங்கச்சம்பா, ராமசேகரலு, பெருங்கடப்பு;- இருப்பைப்பூச்சம்பா, ஒட்டுச்சம்பா/ கருஞ்சூரை, பெருங்கார், அக்குல்லு, பஞ்சபாலை: மைக்குறுவை// செத்துவிருப்பாநெல், பொன்னம்பாளை/ கதலிவாணன்: மின்மினிநெல்// சுருணை// செருமலையரியன்// சீரங்கி, அதிக்கிராவி: மைக்கண்/ வெள்ளைப்பூங்கார், உமை/ குடப்பெட்டி;- இடைக்கார்/ கண்ணாடிக்கூத்தன்: மோசனம், பாலாவி// சாரலி: மஞ்சளிளங்கலையன், பெருமிளகி, திப்பியம்/ குடுப்புக்கார், பன்றிக்குறுவை, புழுதிக்கார், பெட்டி, பெட்டிகரிபிலை, ஆனைவேக்கட்டான், அருச்சனம்/ குறுவைக்கிளையான்/ கோடைக்குறுவை// சிலுவைக்கடப்பு/ வெள்ளைச்சண்டிக்கார்// செங்கமலநெல்// சோரகுறுவை, ஆசு/ காட்டுப்பூவாணன்/ கேரலி, பனைமுகரி// சிறுமலையரியன்/ கமுகம்பூச்சம்பா/ குட்டையநெல், அஞ்சனம்: முத்துவெள்ளை, புழுதிபுரட்டி/ வெள்ளைக்கடப்பு// செந்தாழை, அரையன்சம்பா/ கொடுவிழுதை/ கருத்தகடப்பு, அருச்சுனன்: முட்டைக்கார்// சிவப்புக்குத்தாளை/ வாலான்: மிளகறுப்பான், அரிக்கோவை நெல்// சேங்கார்: மணிச்சம்பா// சித்திரைக்காலி: மாசிக்கார்/ காடைக்கொம்பன்/ குறுவைமிளகாய்நெல்/ கெந்தசாலி, பொற்பாளை, பாடலி, அரிக்கஞ்சம்பா, பூநாமக்காரன், எருமைக்காளை: மணலி; நரிமுருக்கு/ கொட்டை, பங்காளசம்பா/ கோணல்சம்பா// சிவப்புச்சிறுமுறியன்// சுத்தல்சம்பா, பூங்கோலி/ குற்றாலம், பொன்னுரை; நீர்வாரம்;- இளவித்து, பள்ளக் கடுக்காய்// சித்திரையன்நெல், பூசைப்பாடிவெள்ளை: மலைநெல், ஆடிவாலான், ஓலைநெல்/ கோணிக்கவாயன்: மோழைக்கறுப்பு/ கத்தாளை// சண்டிக்கார்; நரையான்// சிறுமணிச்சம்பா, 
string of shell beads for the neck or waist,  அக்குவடம், 
pain in a bone or in the bones,  அக்குவலி, 
ostealgia or ostalgia,  அக்குவலி, 
cake,  மாப்பண்ணியம், அக்குவா, பண்டம்/ வடையம், துரப்பணக் கசடு/ வடயம்// சிற்றுண்டி// சுட்ட அப்பம்/ கட்டி;- இன்மா, பண்ணியாரம், உலர்ந்த தார், பிண்ணாக்கு, பாளம், 
sweet cake,  ஓகுலம், அக்குவா/ கம்பில், அமிர்தம், உண்ணியப்பம், 
armpit,  கவைக்கட்டு, பக்கமூலம்/ கவைக்குழி, அக்குள்// சங்கம்/ கமுக்கட்டு/ கக்கக்குழி/ கைமூலம், பகல், அக்குள் கட்கம்/ கக்கிம், 
axilla,  சுவடு, அக்குள்/ கக்கம்/ கக்கிம்/ கட்கம், 
auxilla,  அக்குள், 
armhole,  அக்குள், 
inflammatory swelling of a lymphatic gland of the size of white yam under the armpit,  அக்குள் கட்டி, 
bubo,  அரை நிணக்கட்டி, துடைவாழை, அலையாப்புக்கட்டி, அக்குள் கட்டி, அகுவைக்கட்டி; நெறிக்கட்டி; நிணநீர்க்கட்டி அழற்சி, அரையாப்புக்கட்டி/ வாழைக்காய், 
ringworm of the axilla,  அக்குள் படை, 
tinea axillaris,  அக்குள் படை, அக்குள்படை, 
the hairs in the armpit,  அக்குள் மயிர், 
glandebalae,  அக்குள் மயிர், 
tickling sensation in the armpit,  அக்குளு, 
the letter,  இரண்டு, அஃகான், ஆய்தப்புள்ளி, அக்கேனம், புள்ளி, அலியெழுத்து, அச்சு, அஃகேனம்: முப்புள்ளி, அகரம்// சிறப்புழகரம், ஐகான், தனிநிலை: முப்பாற்புள்ளி, 
cousin-sister,  அக்கை, 
an unrelated senior girl or woman addressed or spoken of as akka by courtesy or love,  அக்கை, 
an exclamation of surprise,  அடடா, அப்பா, அக்கோ, அம்மனே, அப்பாடா, அம்மாடி, 
an exclamation of wonder,  ஐயோ, அச்சோ, அக்கட, ஆவா, ஐயே, அம்மா, அந்தா, அப்ப, அப்படா, அப்பா, அக்கோ, அகோ, அத்தோ, அம்மாடி, ஐய, 
pity,  மீளி, ஓகோ, பரிதாபம், போர்மை, தயாகரம்/ கசிவு, அடடா, ஆவோ, தாவந்தம், துயரம்/ வாரப்பாடு;- இக்கோ, அத்தோ, அம்மாடி; நைந்து;- இரக்கங்கொள், ஈவிரக்கம்/ வயிற்றெரிச்சல்;- இரக்கம், உருக்கம், அப்பப்ப, பச்சாத்தாபம், அனுதாபம், அக்கோ; நோவு, அட, அழி, அழுங்கல், ஆஅ/ குழைவு// சோபம், ஐந்தல், 
grief,  அசு, உலம்: மனக்குறை; நைதெனல்/ வியாகுலம், அட்டாதசகுணம்/ வேக்காளம்; நோய், அலசு/ வல்லாததுக்கம், உளப்பாடு; நோ, தாபம், பொங்காரம், துளக்கு, அனுக்கம்// சோகம்/ வா, தலையிறக்கம், அரித்தை, ஈறல், எழல், அப்பப்ப, அழிதகவு, அப்பா, ஆரவாரம், அகோ, அருப்பு, ஆஅ: மனத்துயர், தோகம்/ கொதி, துயர், தவங்கம்/ வருத்தம், உடற்குற்றம், அசுகம், ஆகுலம்;- இலம்பாடு// சிந்தனை, புலம்பு/ வெப்பசாரம், துயரம்: மாமை, உருப்பு/ வேதை;- இக்கோ/ கலவு/ விம்முறவு/ வெப்பியாரம்/ கண்ணராவி/ கிலேசம்/ கவலை; நெஞ்சு நோவு/ வயிற்றெரிச்சல்/ கவற்சி; நெஞ்சிற்பாரம்; நெஞ்சாறல்: மனச்சலிப்பு, ஆதங்கம்/ கொதிப்பு, அக்கோ, துயரடி// சஞ்சலம்// சோகாப்பு, அழி/ கயந்தலை, அருப்பம், புண்ணெஞ்சு// சோபம், 
clearing nut tree,  இல்லி// சில்லம், தேற்றா/ வீடு/ வாரிப்பிரசாதம்: மனைமரம், அக்கோலம்;- இல்லம், பட்டிகை;- இலவு, அந்தேசாலம், 
clearing nut,  தேற்றான் கொட்டை/ கதம்பாரி, அக்கோலம்/ கதகம், தேற்றாங்கொட்டை/ கதலி; நந்தை;- இல், 
so called from its power of purifying muddy water,  அக்கோலம், 
strychnos pototorium,  அக்கோலம், 
as immanent in the individual soul,  அகக்கடவுள், 
tutelary deity,  காவற்றெய்வதம்/ வழித்தெய்வம்/ காவல் தெய்வம், படிவம்/ வழிபடுகடவுள், அதிதேவன், அகக்கடவுள், 
the deity which a man worships as his own god or the god of his family or caste,  வழிபடுகடவுள், அகக்கடவுள், 
soul,  கேத்திரிகன், ஆத்துமம், அசி, ஆ/ கூத்தன்/ கேத்திரக்கியன், அறிவு, தத்துவம், அகக்கடவுள், உள்ளது, புலம்பன், அதசம்/ கம், அங்கதாரி, உறவி, பொறிமுதல், ஆவி, உயிர்// சாக்கிரபாலன், அணுவுருவி: மன்னுயிர், ஆத்துமா, அகவுயிர்;- இயமானன், தெரிபொருள், புருடன், உயிர்நிலை: முகுலம், புற்கலன்// சதசத்து, தசமன், உளம், தனிஅகம்: முத்திமுதல், பாசி, அவ்வியத்தம்// சரீரி, அங்கம், ஆன்மா, ஆதன், உள்ளம், புலவோன், உணர்வு, தேகி// சமலன், பரமம்// சார்போதன், அகம், அணுவிற்கணு, அணு// சித்து, பிரகாசன், 
irritation in the internal organs of the body,  அகக்கடுப்பு, 
colic pain due to irritation in the intestines,  அகக்கடுப்பு, 
anger,  கோவம், அழல்// சண்டம்// செயிர்/ வேகாளம்// சிலை/ கனற்சி/ கோபினை/ வெகுள்வு, உருத்திரம், அட்டாதசகுணம், அழற்றி: முறுக்குத்திருப்பு// சூடு// சின்/ வேக்காளம்/ வேரம்/ வெறி/ கிருகரன்/ வன்மை, பொங்காரம்; நிச்சுவசனம்: முனைவு/ கனறல், தெறு: முடக்கு: முகச்சாய்ப்பு, துடிப்பு; நெருப்பு, உச்சடம், ஆவேசம், உட்குற்றம்/ கொதி// சலம்/ கறுவு, உரோசம், ஆடம்பரம்/ காத்திரி, உடற்குற்றம்/ கோதம்/ வேனல்/ குரோதம்/ கேந்தி// சிவப்பு/ வெஞ்சம்/ கொறுகொறுவெனல், அழற்சி: மனவேகம்/ வயிரம், ஆயத்தம், அபிசங்கசுரம்/ கிலாம்; நோப்பாளம், பஞ்சபூதக்கூறு// சீறு/ வெந்திப்பு/ காந்தல்/ கோம்பு/ வியர்ப்பு, அகக்கடுப்பு/ கொதிப்பு// சிவிட்கு/ கடம்/ கறுவம்/ காத்திரம், அரில், உருப்பம்/ வைரம்/ கறுவனம், அமருடம், அரிப்பு// சுறாளம், உரோடம்// செக்கம், உடற்சி/ வெம்பல்/ கடுமூர்க்கம்/ கடுப்பு, தீ: மறம்: மற்கு/ வெயர்ப்பு/ கனல்வு/ வெப்பு/ காட்டம்// சீற்றம்// செயிர்ப்பு/ கறு: மாடி, உறுக்கு: முட்டு/ வே/ வெகுளிப்பு/ வெம்மை/ கதம்/ வேகம், ரோசம்// சினம்// சுளிவு, எளிவந்தம், எரிச்சல், அமரிடணம், புழுங்கல்/ கோபம்/ வெகுளல்; நூர்/ வேர்/ காண்டு, உருப்பு, எரிவு, பாமம், படபடெனல்// சுள்ளக்கம்/ கடுமை, அறுபகை: முனிவு// செறல்;- இடங்கம்/ கதவு, துனி// சினம் Anger instinct,  அகங்காரம்/ களி// செறு/ வெகுளி: மனக்கொதிப்பு: முணவல்: மசம், உச்சடை/ காக நாமன்// சலிப்பு/ வெட்டிமை/ காந்தாளம்/ கறுப்பு, 
indignation,  கிலாம்: மனக்கொதிப்பு/ கருள், அகக்கடுப்பு: மனக்கடுப்பு/ வெப்பசாரம்; நிச்சுவசனம்; நேர்மையான வெகுளி// சீற்றம், ஏளனக் கோபம்/ கடுஞ்சினம்/ வெப்பம், 
inner eye,  அகக்கண், 
minds,  மனக்கண், அகக்கண், 
inner vision,  அகக்கண், 
wisdom,  முதுக்கு, ஊகம்/ வித்தகம்: மதிநலம்// சூழ்ச்சி, போதனை, ஆற்றல், அறிவம்// சதுரப்பாடு, அறிவு, உரம், அளவு// சேதனம்/ குறிக்கோள், அகோரம், பஞ்சவறிவு, தெரிந்துணர்ச்சி/ கியானம், உய்த்துணர்வு/ குறிகோள்/ காஞ்சி: முகரிமை, ஒட்பம், ஓர்ச்சி, தகவு, தெளிவு, உறுதிப்பொருள், அகக்கண், தெருட்சி/ விதை, அபிமானம், உதிப்பு, அறிவை, பிரபோதம்; நானம், புலம்: மதிநுட்பம், அறம், ஓதி, ஆன்மா, போதி, அறிவுநுட்பம்/ விழி, உட்கண்/ வேதனம்/ கண்ணாள், அறிவொளி// சிற்பரம்// சத்து, புத்தி, புலன், ஊற்றம்: முத்திரைவித்து// சதுரம்/ வித்தாண்மை, தெருள்: மெய்யறிவு, போதம், உபத்திதி/ விண்ணாணம், ஈரம், யோசனை, தகுதி/ கண், பெரும்பொருள்/ வித்தம், ஒண்மை, பொறி;- இதம், யோசனம்/ விருத்தம், அறிவு நுட்பம்// சிதம், 
mind,  முன்னல், ஆகம், அறிவு, எண்ணம்/ கவனத்தில் வைக்க/ கரணம்: முன்னம், உணர்ச்சி, ஆவி; நெஞ்சகம், அகன்/ வயிறு: மனம்/ கருத்து;- இனிய உள்ளம், அந்தரங்கத்தானம், உள்ளகம், அகக்கண்// சித்தம், அகக்கரணம், அகவாயில்/ விளையுள், எண்// செல், அந்தரங்கம்/ கவனம்; நினைவு, உளம், அங்கம், ஆன்மா, ஆதன், அந்தராத்மா, உள்ளம்/ காண்டம்; நெஞ்சுள்/ கரணகம்/ கவனம் செலுத்து;- இதயம், புத்தி// சருவகம், பித்துநிலை; நெஞ்சம், அகம்படி// சி, அகம், உன்னல், உன்னம்/ களம், அகவாய், உள்; நெஞ்சு, திட மனநிலை, பொறி// சிந்தை;- இரிகம், 
a cavity in a bone,  அகக்கண், 
an abnormal infiltration of ulceration,  அகக்கண், 
sinus,  பைக்குழி// சிரை முழை, புரைப்புண்: மடலிடைக் குழிவு, புண்வகைகள்:, உட்புழை, புண்ணடிப் பறிச்சல், அகக்கண்/ காற்றுப்புரை, புழை, புண்ணிற்புரை, புரை, உழி/ குடா/ காற்றறை, உழியம், புண்புரை, 
inner tuberosity,  அகக்கணு, 
any protuberance on the inner side of a bone,  அகக்கணு, 
inner or internal tuberosity,  அகக்கணு, 
one of the four internal intellectual faculties viz,  அகக்கரணம், 
intellect,  மேதை/ வித்தகம், திருட்டி, ஆண்மெய்க்கூறு; நுண்ணறிவு அறிவு, அறிதிறன், அறிவு: மிதி/ காண்டம்/ கரணம்// சேதனம், உள்ளவறிவு, அறிவுத்திறன், புத்தி, அறிவாற்றல், புலன், தீ// சங்கியை: மதி, அகக்கரணம்: மூளை: மத// சிந்தை, ஊகு/ விதி, புரிந்துகொள்ளும் திறன்/ கூர்மை// சித்து: மதிநுட்பம், 
determinative power,  அகக்கரணம், 
mind and ego,  அகக்கரணம், 
elation of spirits,  அகக்களிப்பு/ விம்மல்: மனக்களிப்பு: மகிழ்ச்சிநிலை, 
insight,  நுண்ணறிவு; நுட்பநோக்கு, அகக்காட்சி; நுண்மதி, உள்ளொளி; நுழைபுலம், உட்கண், உள்நோக்கும் நுண்ணறிவு; நுண்புலம், உள்ளுணர்வு; நுட்பபாகம்; நுண்ணோக்கு; நுண்ணுணர்வு, ஆழ்ந்த அறிவு, 
the image produced by nature in the mind of a sculptor,  அகக்காட்சி, 
ligneous,  மரக்கட்டைத் தோற்றமுடைய: மரக்கட்டைசார்ந்த, அகக்காழ், 
heart of a tree,  அரி, அகக்காழ், உரம், 
male tree,  அலகுப்பனை, அகக்காழ், 
core of a tree,  அகக்காழ், உள்வயிரம/ வைரம்/ வயிரம், 
as the hardest part,  அகக்காழ்/ வயிரம், 
diamond,  குலிசம்// சந்தாமியம்/ காதோலை; நேறுகுழை, பளிக்குவயிரம்// சந்திரபாணி, ரவை, தாதுவிகற்பம்;- இரவை, ஒளிர்முகம்/ வயிரம்: மாறவச்சிரம், அகன்மணி, அவிகம், அகக்காழ்/ வைரக்கல்/ வச்சிரம்/ வெள்ளை/ வயிரக்கல், அரி// சிலையிராசன், தாதுப்பொருள், ரத்னம்// சிலைவைரம்// சிலையரசன்/ குருசூரியன்/ வைரம், 
a substance of impenetrable hardness,  அகக்காழ், 
adamant,  / வைர: முரண்டு/ வயிரி, பிடிவாத, அகக்காழ்: மொடை, ஒட்டாரம்/ வீம்பு/ கடுக்கெனல்/ விடாப்பிடி, 
internal symptom of a disease,  அகக்குறி, 
symptom of sexual pleasure,  அகக்குறி, 
exposition,  வியாக்கியானம், எடுத்துரைத்தல்/ விளக்கம், அகக்கூத்து, பிரகாசனம், உரை, எடுத்தோத்து, பிடி/ காட்சிக்கு வைப்பு, எழுந்தேற்றம்/ வியார்த்தி/ வேதம், அகமார்க்கம், தெளிவுபடுத்தல்/ விரித்துரைத்தல், 
by gesture and dancing,  அகக்கூத்து, அகமார்க்கம், 
sattva,  அகச்சுவை, அகக்கூத்து, அகமார்க்கம், 
rajas,  குணதத்துவம், அகச்சுவை, அகக்கூத்து, அகமார்க்கம், 
tamas,  குணதத்துவம், அகக்கூத்து, அகமார்க்கம், 
by gesture and dancing of the three fundamental qualities,  அகக்கூத்து, 
irritation of the internal organs of the body,  அகக்கொதிப்பு, 
venereal heat in the system,  அகக்கொதிப்பு, 
