a kind of letter,  பெயரெழுத்து, தன்மையெழுத்து, 
showering,  பெயல், 
iron wood of cevlon,  பெரி, 
iron-wood of cevlon,  பெரி, 
sth remar,  பெரிது, 
sth impor,  பெரிது, பிரதானம், 
greaty,  பெருக்க, பெரிது, 
major,  உரிய வயது வந்தவர்/ வளர்ந்தவர், உரிமை வயது எய்தியவர், பெரிய, பெரும்/ வயது வந்தவர், பெரும்பாசனத் திட்டங்கள்; நிறை அகவையர், படைத்துறைத் தலைவர், படைத்  துறைப்பணித் தலைவர், தளவாய், படைமேலர், பெரும்படியான, பருவ மடைந்த, ஈடாளார்: மேஜர், 
bold,  பெரிய; நெஞ்சன், துண்டை, தடித்த, அச்சமற்ற, துணிவான, திடாரி, தண்டுமாரி, தடிமன், துணிவுள்ள; நாட்டாண்மைக்காரி, எடுப்பான, 
macro,  பெரிய, பெரும், பெரும, பேரளவு, பெரிய என்பதன் முன்னொட்டு, பெருநிலைப் பொருளியல், 
magna,  பெரிய, 
hairy,  பெரிய/ கடின: முடிதவழ்: மயிருள்ள: முடிநிறைந்த, துணிவான இலக்குகள்: முடி போன்ற: முடிபோன்ற, 
audacious goals,  பெரிய/ கடின, துணிவான இலக்குகள், 
gull great black headed,  பெரிய, 
giant,  பெரிய/ கிருத்திராசுரன், ராட்சதன், அரக்கநிலை/ கொடுவா, ஊசிக்கெளிறு, ஊலா, 
magnum,  பெரிய, பேரளவு, பெரும்பாகம், பெருப்பம், 
remarkabl,  பெரிய, 
largegreat,  பெரிய, 
importangreat,  பெரிய, 
large bulrush millet,  பெரியகம்பு, பெருங்கம்பு, 
pennisetum typhoideum,  பெரியகம்பு, புல்// செந்தினை;- இளங்கம்பு, 
the great bear,  சுடர்ச்சக்கரம், பெரியகரடி, 
common quail,  பெரியகாடை; நாவாஞ்சகம், 
palacornis nepalensis,  பெரியகிளி, 
biggest tenant or cultivator in a village,  பெரியகுடியானவன், 
mirasdar,  பெரியகுடியானவன், பெரியதனக்காரன், 
liberal disposition,  பெரியகுணம், 
superiority or indifference to worldly greatness,  பெரியகுணம், 
honours or pleasure,  பெரியகுணம், 
magnamimity,  பெரியகுணம், 
liberal or bountiful hand,  பெரியகை, 
wealthy person,  திறமைக்காரன், தேட்டாளன், தொப்பைக்காரன், பெரியகை, திருவன்: மகாப்பிரபு// செஞ்செவியர்// செல்லன், தன்னியன், 
influential party,  பெரியகை, 
sriragam,  பெரியகோயில்/ கோயில், 
thiruvarangam,  பெரியகோயில், 
tanjore bigtemple,  பெரியகோயில், 
a big siva temple constructed at thanjavur by chola emperor rajarajaduring th century ad,  பெரியகோயில், 
maturing in six months,  பெரியசம்பா/ குளவாழை, 
an crya of the tenkali sri vaisavar,  பெரியசீயர், 
glabrous marting-nut,  பெரிய சேரான், 
indian wintercherry,  பெரிய தக்காளி, 
physalus peruuiana,  பெரிய தக்காளி, 
husband of mothers elder sister,  பெரிய தகப்பன், 
west indian bead tree,  நாட்டுச்சவுண்டல், தகராஞ்சிரம், பெருந்தகரை, பெரியதகரை, தகரை, 
leucaena glauca,  பெருந்தகரை, பெரியதகரை, 
nant,  பெரியதட்டு/ வேத்திரகரன், பளிஞ்சி, தேங்காய்த்தட்டு, 
chief among the non brahmin saiva ascetics of a mutt,  பெரியதம்பிரான், 
worshipped by washermen and others,  பெரியதம்பிரான், 
a form of goddess durga,  பெரியதம்பிரான், 
chief among the non-brahmin saiva ascetics of a mutt,  பெரியதம்பிரான், 
worshipped by washerman and others,  பெரியதம்பிரான், 
a form of goddess durg,  பெரியதம்பிரான், 
a prominent person,  பெரியதலை, 
hereditary headman of a caste,  பெரியதனக்காரன், 
chief landholder in a village,  பெரியதனக்காரன், 
uppishne,  பெரியதனம், 
haughtness,  பெரியதனம், பெருமை, 
mothers elder sister,  தாஆயி, பெரியதாய், பெரியம்மாள், 
wife of fathers elder brother,  பெரியதாய், 
the important annual festival in a temple,  பெரியதிருநாள், 
a matal poem in tivya p pirapantam by tirumakai y alvar,  பெரியதிருமடல், 
a poem in divviya-p-pirabandam by tirumarnigai-y-alvar,  பெரியதிருமடல், 
a poem in tivya p pirapantam by tirumakai y alvar,  பெரியதிருமொழி, 
a poem in tivya-p-pirabandam,  பெரியதிருமொழி, 
by tirumangai-y-alvar,  பெரியதிருமொழி, 
dist fr ciiya tiru v ati,  பெரியதிருவடி, 
dist fr ciriya-tiru-v-adi,  பெரியதிருவடி, 
a poem in wenb in tivviya-p-pirabandam by nammlvr,  பெரியதிருவந்தாதி, 
a large assembly of devotees,  பெரியதிருவோலக்கம், 
as in front of a deity,  பெரியதிருவோலக்கம், 
a large assemble of devotees,  பெரியதிருவோலக்கம், 
negro bean cowitch,  பெரியதெள்ளுக்காய், 
mucuna monosperma,  தெள்ளுக்காய்ச் செடி, பெரியதெள்ளுக்காய், 
hegro bean cowitch,  பெரியதெள்ளுக்காய், 
thepredecessorofarulingking,  பெரியதேவர், 
thesacredbullnandi,  பெரியதேவர், 
noble course of conduct,  பெரியநடை, 
preceptor of ramanuja,  பெரியநம்பி, 
vaisnava acrya precepor of rmnuja,  பெரியநம்பி, 
large sebesten,  பெரியநறுவிலி; நறுவிலி, பெருநறுவிலி// சீதம்/ விரிசு, 
festival day,  நன்னாள், பெரியநாள், 
festivalday,  பெரியநாள், 
cattle plague,  மாட்டுக்கொள்ளை நோய், பெரியநோவு, 
cattleplague,  பெரியநோவு, 
senior paternal uncle,  பெரியப்பன், 
mothers elder sisters husband,  பெரியப்பன், 
senio paternal uncle,  பெரியப்பன், 
mothers elder sisters hustand,  பெரியப்பன், 
fathers elder brother and also the husband of ones mothers elder sister,  பெரியப்பா, 
a standard measure of capacity,  கலசம், பெரியபடி, 
a standand measure of capaciy,  பெரியபடி, 
a coin of the value of querter rupee,  பெரிய பணம், 
big fanam annas,  பெரிய பணம், 
as chief consort of vinu,  பெரிய பிராட்டி, 
agedmanofavillageorafamily,  பெரிய பிள்ளை, 
heldinrespect,  பெரிய பிள்ளை, 
a hagiologic poem containing the lives of the sixty three nyamr,  பெரிய புராணம், 
by ckkir,  பெரிய புராணம், 
cant for hundred,  பெரியபுலு, 
as a large ten,  பெரியபுலு, 
large civet cat,  பெரியபுனுகுப் பூனை, புழுகு, 
viverra zebettia,  பெரியபுனுகுப் பூனை, 
large poolay,  பெரிய பூளை, 
m shaerna javanica,  பெரிய பூளை, 
greatfame,  பெரிய பெயர், 
god at srire tiru-v-arangam,  பெரிய பெருமாள், 
paramount soverign,  பெரிய பெருமாள், 
agreat noble nord,  பெரிய பேச்சு, 
long discussion,  பெரிய பேச்சு, 
asthesupremebeing,  பெரிய பொருள், 
term of respect for the lady of the house,  பெரியம்மா, 
senior paternal uncles wife,  பெரியம்மாள், 
the elderly lady or mistress of a house,  பெரியம்மாள், 
seniorpaternaluncleswife,  பெரியம்மாள், 
the elder lady or mistress of a house,  பெரியம்மாள், 
eldest of mothers brothers,  பெரியம்மான், 
fathers elder sisters husband,  பெரியம்மான், 
eldestofmothersbrothers,  பெரியம்மான், 
pillbearing shrge,  பெரியம்மான் பச்சரிசி, 
small herb,  பெரியம்மான் பச்சரிசி, 
personified as a deity,  பெரியம்மை, 
colloq goddess of misfortune,  பெரியம்மை, 
personifed as a deity,  பெரியம்மை, 
goddens of misfortuse,  பெரியம்மை, 
a large catamaran,  பெரியமரம், 
noble mind,  பெரியமனம்// சற்புத்தி, 
wealthy influential man,  பெரிய மனிதன், 
man of position,  பெரிய மனிதன், 
official or otherwise,  பெரிய மனிதன், 
head man of a caste,  பெரிய மனிதன், 
as of washerman,  பெரிய மனிதன், 
influential worn w oman of position,  பெரிய பெண், 
a girl who attainded puberty,  பெரிய பெண், 
an ancient treatise on poetics,  பெரிய முப்பழம், 
pointed-leave dhog weed,  பெரிய மூக்கிரட்டை, 
fore brain,  பெரியமூளை, 
person of great intellect,  பெரியமூளை, 
forebrain,  பெரியமூளை: முன்மூளை: முன் மூளை, 
a person of great intellect,  பெரியமூளை, 
the ense,  பெரியமேளம், 
barrel shaped two headed drum played with a stick,  பெரியமேளம், 
music of big instruments,  பெரியமேளம், 
like clarionet,  பெரியமேளம், 
pipe,  குழை, புழை, தூம்பு, பெரியமேளம்/ கொம்பு, புரை/ வமிசம்/ குழாய்/ வாரி/ குழல்/ குழாய்ச் சந்திப்பு/ குழாய் திருகி, 
dist fr cinna melam,  பெரியமேளம், 
anything done on a large scale,  பெரியமேளம், 
pipe drum and cymbals,  பெரியமேளம், 
dist cinna-mlam,  பெரியமேளம், 
cassia cinnamon,  இலவங்கப்பட்டை, தாளிசபத்திரி/ கருவா// சிறுநாகப்பூ, பெரியலவங்கப்பட்டை, 
cinnamonum macrocarpum,  பெரியலவங்கப்பட்டை, 
cassiacinnamon,  பெரியலவங்கப்பட்டை, 
a long foot,  பெரியவடி, 
elderly pe,  பெரியவர், 
the aged,  பெரியவர், பெரியார், 
thegreat,  பெரியவர், 
theaged,  பெரியவர், 
a large species of common millet,  பெரிய வரகு, 
a secondary medody type of the palai class,  பெரிய வராடி, 
noon meal offered before the chief deity in a temple,  பெரிய வவசரம், 
a girl who has attained puberty,  பெரியவள், தெருண்டபெண்// சமகன்னி, 
elderywoman,  பெரியவள், 
grown up man,  கடுக்கென்றவன், பெரியவன், 
grown-up man,  பெரியவன், 
author of many works,  பெரியவாச்சான்பிள்ளை, 
and commentator of tivya p pirapantam,  பெரியவாச்சான்பிள்ளை, 
a vaisnava crya,  பெரியவாச்சான்பிள்ளை, 
and commentator of tivya-p-pirpandam,  பெரியவாச்சான்பிள்ளை, 
purple variegated mountain ebony,  பெரியவாத்தி// செம்மந்தாரை// சிவப்புமந்தாரை, பெருமந்தாரை, 
purple variegated mountail ebony,  பெரியவாத்தி, 
one who talks loudly and boisterously,  பெரியவாய், 
half spur flowered nutmeg,  பெரியவாய், 
saccopetalum fomentasum,  பெரியவாய், 
one who talks loudly an boisterously,  பெரியவாய், 
halfspur,  பெரியவாய், 
flowerednutmeg,  பெரியவாய், 
pit saw,  பெரியவாள்/ குழி - வாள், 
big or wealthy man,  பெரியவீட்டுக்காரன், 
a man of paaiya caste,  பெரியவீட்டுக்காரன், 
big or wealth man,  பெரியவீட்டுக்காரன், 
a man of pariya caste,  பெரியவீட்டுக்காரன், 
god brhadisvara of the tanjore temple,  பெரியவுடையநாயனார், 
god brhadisvara of the tanjore,  பெரியவுடையநாயனார், 
jadayu,  பெரியவுடையார், 
noble aspiration,  பெரியவெண்ணம், 
great conception,  பெரியவெண்ணம், 
high conceit,  பெரியவெண்ணம், 
assumption,  ஊகம்/ கருதுகோள்/ கற்பிதம்/ கற்பனை, துள்ளாட்டம்; நடலம்: மேற்கொள்ளுதல், புனைவு கோள், தற்கோள்/ கருது/ கற்பிதம் எடுகோள், தற்கோள் எடுகோள், பெரியவெண்ணம், 
nobleaspiration,  பெரியவெண்ணம், 
goodfriday,  பெரிய வெள்ளிக்கிழமை, 
theanniversaryofthedayonwhichjesuschristwascrucified,  பெரிய வெள்ளிக்கிழமை, 
adeity,  பெரியாண்டவர் கொண்டாட்டம், 
polygala telephoides,  பெரியாநங்கை, பெரியாணங்கை, 
largemilkwort,  பெரியாநங்கை, 
water lilly,  பெரியாம்பல்/ வல்லிகம், 
saints sags,  பெரியார், 
the great leader of dravidar kazhagam and founder of self-respect one who regects common ideas about religion,  பெரியார், 
a vaisnava saint and hymnist,  விட்டுசித்தர், பெரியாழ்வார், 
a vairdava saint and hymnist,  பெரியாழ்வார், 
brahm,  திருமால்புதல்வன், பெரியோர்பெருமான், 
as lord of sages,  பெரியோர்பெருமான், 
as the great,  பெரியோன், 
go as the great,  பெரியோன், 
proliferation,  பெற்றுப்பெருக்குதல்: மீ உயிரிப் பெருக்கம், பல்கிப்பெருகுதல், பெருக்கம், பெருகல், உயிர்மப் பெருக்கம்;- இனப்பெருக்கம், உயிர்மப் பெருக்கவளர்ச்சி, உயிர்மப்பெருக்க வளர்ச்சி, உயிர்மப்பெருக்கம்: மிகு பெருக்கம், உயிரினப்பெருக்க வளர்ச்சி, 
expansion,  விரிதல்; நீட்சிவிரிவு, பெருக்கம்/ விரித்தல், படர்ச்சி/ விரிவு, பரும விரித்தல், பரப்பு/ விரிவாக்கல்/ கிளை விரிவாக்கம்/ விரிவடைதல்// செறிவு/ விரிவாக்கம்;- இடம்பாடு/ வியல்/ வித்தரம், 
product,  பெருக்கல், பெருக்கற்பயன், உற்பத்திப் பொருள்/ விளைபொருள், பெருக்கம், ஆகதம், பெருக்கற்பலன், பிரயோசனம்/ விளைவாக்கம், உற்பத்திப்பொருள், ஊக்குவித்தல் // சந்தை இடம்/ விளையுள், உருவாக்கு, தயாரிப்பு, ஆக்கின பொருள்/ விளைச்சல்/ விளைவி/ விளைவு, தயாரான பொருள், பெருக்குத் தொகை/ விலை, 
accrescence,  பெருக்கம்/ வளர்ச்சி, 
augmentation,  வளர்ச்சிப் பெருக்கம், பெருக்கம்// சேர்த்தல்: மிகுதிப்படுத்தல், பெருக்குதல், தோற்ற வளர்ச்சி, 
multiplicity,  பன்மை/ வெகுவிதம், பரப்பு: மடங்கெண், பெருக்கம், பன்முகம், 
deluge,  பெருமழை, ஓதம், பெருக்கம், ஊழிப் பெருவெள்ளம், பெருவெள்ளம்// சலப்பிரளயம்/ கடற்கோள், பிரளயம்/ வெள்ளம், 
long continuance,  பெருக்கம், 
as of the tali worn by a married woman,  பெருக்கம், 
multipliciy,  பெருக்கம், 
plentiulness,  பெருக்கம், 
abundancea,  பெருக்கம், 
prosperty opulenec,  பெருக்கம், 
as of the tls worn by a married woman,  பெருக்கம், 
to glean grains scattered on the threshing floor,  பெருக்கம் பண்ணுதல், 
multiplying,  பெருக்கல், ஒற்றைவாய்க்கணக்கு, 
sweeping,  பெருக்கல்/ வீட்டுவேலை/ கூட்டுதல், போக்குவரத்துத்தடை அகற்றல், பெருக்குதல்// சம்மார்ச்சனம், 
improving,  பெருக்கல்: மெதுப்பாடுறுத்தம், திறப்பாடு, 
making prosperous,  பெருக்கல், 
multiplication tables,  பெருக்கல் வாய்பாடு, 
multiplication table,  பெருக்கல் வாய்பாடு/ குழிமாற்று, 
that which is coarse,  பரும்படி, பெருக்கன், 
a kind of leech,  பெருக்காலட்டை/ வரிச்சுருள், 
grandees,  பெருக்காளர், 
noblemen,  பெருக்காளர், 
men of the sudra caste,  பெருக்காளர், 
river in floods,  பெருக்காறு, 
amplifier,  இடையக மிகைப்பி: மிகைப்பி: மின் பெருக்கி, பெருக்கி, திறன் பெருக்கி, 
multiplier,  பெருக்குமெண், பெருக்கி/ குணகம்/ வருவாய் பெருக்கி, ஈட்ட ஈவு, பெருக்கெண்/ கடன் ஈவு;- இலக்கமுறைப் பெருக்கி, 
seme virile,  பெருக்கி, 
flux,  பேதி;- இளக்கி, ஒழுக்கு/ குருதிக்கழிச்சல் இளக்கி, பெருக்கு, பாயம்/ கழிச்சல்: மலம் சீழ்க் கசிவு, 
augment,  சாரியை: மிகுதிப்படுத்து// சேர்/ வளர்ச்சிசெய், பெருக்கு/ வளரச்செய், ஆகமம், ஆக்கம்/ வளர்ச்சி, 
sweep,  மரக்கூனல்/ வீச்சு/ வீச்சறை/ குப்பை நீக்கு/ கூட்டு, பெருக்கு/ கடப்பு/ காலவடி, 
to cause to increase or abound,  பெருக்கு, 
to make greater,  பெருக்கு, 
to cause to swell and overflow,  பெருக்கு, 
to dilute with water,  பெருக்கு, 
as buttermilk,  பெருக்கு, 
to sweep,  தூர்/ விளக்கு// சீய், பெருக்கு, துடை, 
inundation,  ஓதம்/ வெள்ளப்பெருக்கு/ வெள்ளப்பெருக்கெழுச்சிப் பரவல், பிரவாகம், பெருக்கு, பிரளயம்/ வெள்ளம், 
ebb of the tide,  நீர்வற்றம், பெருக்கு; நீரிறக்கம், 
height of the circulation of the blood which is supposed to ebb and flow daily like the tide,  பெருக்கு, 
as of wealth,  தேட்டாண்மை// செயல், பெருக்கு, 
height of the circulation of the blood which is supposed to ebb and flodaily like the tide,  பெருக்கு, 
like the wealth,  பெருக்கு, 
cracked voice,  பெருக்குரல்/ வெள்ளோசை, 
time of the flow of tide,  பெருக்கு வேளை, 
time of the day when the circulatior of the blood is at its height,  பெருக்கு வேளை, 
prosperously,  பெருக, 
large tooth brush tree,  பெருகளர்வா, 
salvadora oleoides,  பெருகளர்வா, 
large tooth brushtree,  பெருகளர்வா, 
a class of primary melody,  பெருகியல், 
types,  பெருகியல்/ வகைகள், 
one of four di-p-perum-pan,  பெருகியல், 
pink,  பழுப்பு;- இளஞ்சிவப்பு;- இளஞ்சிவப்பு நிறம், பெருகிலை/ குருவகம், 
tinted heart leaved glory tree,  பெருகிலை, 
a sub variety of panniyaiam,  பெருகுசாதி, 
a sub-variety of paiyarriram,  பெருகுசாதி, 
largebundle,  பெருங்கட்டு, 
a milcy creeper,  பெருங்கட்டுக்கொடி, 
akindofpaddy,  பெருங்கடப்பு, 
singworm,  பெருங்கடி, 
reproachful language,  பெருங்கடிந்துரை, 
big bazaar street,  பெருங்கடை, 
large glass viper,  பெருங்கண்ணாடி விரியன், 
toils,  பெருங்கண்ணி, 
large amount,  பெருங்கணக்கு, பெருந்தொகை, 
that which is on a large scale,  பெருங்கணக்கு, 
chief astrologer,  பெருங்கணி, 
candelanra,  பெருங்கத்தரிசால், 
the ritual reciting of Vinayaka Puranam in a temple for days,  பெருங்கதை, 
very long story,  பெருங்கதை, 
general report,  பெருங்கதை, 
thing well known,  பெருங்கதை, 
last reading of pillaiyar katai in a temple,  பெருங்கதை, 
a tamil poem by koku vel containing the story of utayanan,  பெருங்கதை, 
being an adoption of bhatkata,  பெருங்கதை, 
general report thing well known,  பெருங்கதை, 
last reading of pillaiyrkadai,  பெருங்கதை, 
a tamil poem by kongu-vl containing the story of udayanan being an adoption of brhatkata,  பெருங்கதை, 
pennistam,  பெருங்கம்பு, 
